timestamp,price,market_cap,volume_24h,circulating_supply,price_change_24h,bullish_sentiment,bearish_sentiment
2026-04-03 06:25:17,"$66,793.77",$1.33T,$33.3B,20.01M BTC,0.72% (24h),,
2026-04-03 07:09:10,"$66,847.70",$1.33T,$33.09B,20.01M BTC,0.73% (24h),,
2026-04-03 07:51:17,"$66,967.11",$1.34T,$32.43B,20.01M BTC,0.95% (24h),,
2026-04-03 08:31:49,"$66,909.11",$1.33T,$31.56B,20.01M BTC,1.2% (24h),,
2026-04-03 09:47:39,"$66,601.67",$1.33T,$31.13B,20.01M BTC,1.05% (24h),,
2026-04-03 10:31:03,"$66,890.78",$1.33T,$30.03B,20.01M BTC,0.92% (24h),,
2026-04-03 11:11:14,"$66,986.31",$1.34T,$28.34B,20.01M BTC,0.14% (24h),,
2026-04-03 11:53:46,"$66,831.43",$1.33T,$27.66B,20.01M BTC,0.09% (24h),,
2026-04-03 12:31:34,"$66,969.17",$1.34T,$27.15B,20.01M BTC,0.14% (24h),,
2026-04-03 13:06:03,"$66,977.48",$1.34T,$26.56B,20.01M BTC,0.09% (24h),,
2026-04-03 13:50:14,"$66,818.47",$1.33T,$25.52B,20.01M BTC,0% (24h),,
2026-04-03 14:27:53,"$66,899.55",$1.33T,$24.78B,20.01M BTC,0.36% (24h),,
2026-04-03 15:11:41,"$66,775.92",$1.33T,$23.49B,20.01M BTC,0.37% (24h),,
2026-04-03 15:53:01,"$66,872.57",$1.33T,$23.83B,20.01M BTC,0.19% (24h),,
2026-04-03 16:28:40,"$66,866.22",$1.33T,$23.53B,20.01M BTC,0.05% (24h),,
2026-04-03 17:02:41,"$66,845.89",$1.33T,$23.32B,20.01M BTC,0.2% (24h),,
2026-04-03 17:48:25,"$66,906.71",$1.33T,$23.2B,20.01M BTC,0.13% (24h),,
2026-04-03 18:05:53,"$66,903.58",$1.33T,$23.08B,20.01M BTC,0.11% (24h),,
2026-04-03 18:50:55,"$66,859.80",$1.33T,$22.98B,20.01M BTC,0.13% (24h),,
2026-04-03 19:21:35,"$66,866.21",$1.33T,$22.76B,20.01M BTC,0.12% (24h),,
2026-04-03 19:53:25,"$66,929.24",$1.33T,$22.75B,20.01M BTC,0.09% (24h),,
2026-04-03 21:22:13,"$66,854.03",$1.33T,$22.24B,20.01M BTC,0.15% (24h),,
2026-04-03 23:55:59,"$66,826.27",$1.33T,$20.52B,20.01M BTC,0.36% (24h),,
2026-04-04 01:19:54,"$66,869.90",$1.33T,$19.62B,20.01M BTC,0.59% (24h),,
2026-04-04 02:16:11,"$66,940.29",$1.33T,$19.13B,20.01M BTC,0.46% (24h),,
2026-04-04 03:20:06,"$66,965.39",$1.34T,$18.55B,20.01M BTC,0.22% (24h),,
2026-04-04 03:59:31,"$67,010.16",$1.34T,$18.27B,20.01M BTC,0.02% (24h),,
2026-04-04 04:41:29,"$66,959.14",$1.33T,$17.81B,20.01M BTC,0.06% (24h),,
2026-04-04 05:23:13,"$66,956.00",$1.33T,$17.43B,20.01M BTC,0.29% (24h),,
2026-04-04 06:01:01,"$66,974.97",$1.34T,$17.38B,20.01M BTC,0.18% (24h),,
2026-04-04 06:38:51,"$66,923.96",$1.33T,$17.23B,20.01M BTC,0.25% (24h),,
2026-04-04 07:04:28,"$67,163.65",$1.34T,$17.35B,20.01M BTC,0.42% (24h),,
2026-04-04 07:40:06,"$67,082.78",$1.34T,$17.5B,20.01M BTC,0.16% (24h),,
2026-04-04 07:58:24,"$67,112.62",$1.34T,$17.48B,20.01M BTC,0.17% (24h),,
2026-04-04 08:46:14,"$67,049.30",$1.34T,$16.61B,20.01M BTC,0.26% (24h),,
2026-04-04 09:42:35,"$67,246.75",$1.34T,$16.15B,20.01M BTC,0.97% (24h),,
2026-04-04 10:22:25,"$67,192.63",$1.34T,$15.91B,20.01M BTC,0.57% (24h),,
2026-04-04 10:59:08,"$67,172.80",$1.34T,$15.91B,20.01M BTC,0.32% (24h),,
2026-04-04 11:31:11,"$67,311.75",$1.34T,$16.29B,20.01M BTC,0.57% (24h),,
2026-04-04 11:57:17,"$67,325.30",$1.34T,$16.28B,20.01M BTC,0.71% (24h),,
2026-04-04 12:28:26,"$67,425.37",$1.34T,$16.14B,20.01M BTC,0.7% (24h),,
2026-04-04 13:02:02,"$67,299.43",$1.34T,$16.13B,20.01M BTC,0.47% (24h),,
2026-04-04 13:45:30,"$67,316.97",$1.34T,$15.95B,20.01M BTC,0.65% (24h),,
2026-04-04 14:03:52,"$67,316.01",$1.34T,$15.92B,20.01M BTC,0.7% (24h),,
2026-04-04 15:00:15,"$67,289.84",$1.34T,$15.81B,20.01M BTC,0.72% (24h),,
2026-04-04 15:32:43,"$67,329.96",$1.34T,$15.88B,20.01M BTC,0.83% (24h),,
2026-04-04 15:58:07,"$67,303.24",$1.34T,$15.9B,20.01M BTC,0.66% (24h),,
2026-04-04 16:25:23,"$67,254.40",$1.34T,$15.94B,20.01M BTC,0.57% (24h),,
2026-04-04 16:55:31,"$67,250.81",$1.34T,$16B,20.01M BTC,0.6% (24h),,
2026-04-04 17:25:18,"$67,259.97",$1.34T,$15.98B,20.01M BTC,0.55% (24h),,
2026-04-04 17:54:02,"$67,399.18",$1.34T,$15.87B,20.01M BTC,0.73% (24h),,
2026-04-04 18:22:53,"$67,384.26",$1.34T,$15.96B,20.01M BTC,0.72% (24h),,
2026-04-04 18:55:44,"$67,377.10",$1.34T,$15.87B,20.01M BTC,0.74% (24h),,
2026-04-04 19:23:55,"$67,325.78",$1.34T,$16.02B,20.01M BTC,0.68% (24h),,
2026-04-04 19:54:21,"$67,285.92",$1.34T,$15.89B,20.01M BTC,0.52% (24h),,
2026-04-04 21:45:08,"$67,086.98",$1.34T,$15.92B,20.01M BTC,0.38% (24h),,
2026-04-05 00:25:01,"$67,111.25",$1.34T,$16.31B,20.01M BTC,0.44% (24h),,
2026-04-05 01:59:40,"$66,905.84",$1.33T,$16.17B,20.01M BTC,0.01% (24h),,
2026-04-05 03:06:10,"$66,859.12",$1.33T,$16.88B,20.01M BTC,0.18% (24h),,
2026-04-05 04:01:08,"$66,801.19",$1.33T,$16.89B,20.01M BTC,0.31% (24h),,
2026-04-05 04:51:11,"$66,877.52",$1.33T,$16.73B,20.01M BTC,0.11% (24h),,
2026-04-05 05:27:29,"$66,986.55",$1.34T,$16.78B,20.01M BTC,0.03% (24h),,
2026-04-05 06:02:44,"$66,997.75",$1.34T,$16.86B,20.01M BTC,0% (24h),,
2026-04-05 06:52:13,"$67,030.11",$1.34T,$17.03B,20.01M BTC,0.12% (24h),,
2026-04-05 07:24:07,"$67,035.51",$1.34T,$16.77B,20.01M BTC,0.15% (24h),,
2026-04-05 07:51:53,"$66,973.15",$1.34T,$16.63B,20.01M BTC,0.2% (24h),,
2026-04-05 08:38:36,"$66,751.37",$1.33T,$17.16B,20.01M BTC,0.49% (24h),,
2026-04-05 09:42:35,"$66,803.56",$1.33T,$17.74B,20.01M BTC,0.64% (24h),,
2026-04-05 10:20:47,"$66,847.78",$1.33T,$17.73B,20.01M BTC,0.51% (24h),,
2026-04-05 10:57:31,"$66,912.01",$1.33T,$17.56B,20.01M BTC,0.32% (24h),,
2026-04-05 11:26:45,"$67,077.57",$1.34T,$17.23B,20.01M BTC,0.36% (24h),,
2026-04-05 11:54:12,"$67,376.46",$1.34T,$18.45B,20.01M BTC,0.08% (24h),,
2026-04-05 12:28:48,"$67,335.05",$1.34T,$18.68B,20.01M BTC,0.11% (24h),,
2026-04-05 13:02:37,"$67,185.50",$1.34T,$18.63B,20.01M BTC,0.16% (24h),,
2026-04-05 13:45:53,"$67,345.55",$1.34T,$18.54B,20.01M BTC,0.03% (24h),,
2026-04-05 14:05:21,"$67,299.14",$1.34T,$18.56B,20.01M BTC,0% (24h),,
2026-04-05 15:02:25,"$67,371.59",$1.34T,$18.65B,20.01M BTC,0.1% (24h),,
2026-04-05 15:45:05,"$67,283.57",$1.34T,$18.57B,20.01M BTC,0% (24h),,
2026-04-05 16:03:30,"$67,368.12",$1.34T,$18.59B,20.01M BTC,0.18% (24h),,
2026-04-05 16:49:27,"$67,620.35",$1.35T,$18.68B,20.01M BTC,0.52% (24h),,
2026-04-05 17:17:58,"$67,490.51",$1.35T,$18.77B,20.01M BTC,0.38% (24h),,
2026-04-05 17:50:06,"$67,521.98",$1.35T,$19.05B,20.01M BTC,0.25% (24h),,
2026-04-05 18:04:33,"$67,694.89",$1.35T,$19.06B,20.01M BTC,0.48% (24h),,
2026-04-05 18:49:20,"$68,033.20",$1.36T,$19.61B,20.01M BTC,0.94% (24h),,
2026-04-05 19:20:07,"$68,830.06",$1.37T,$21.3B,20.01M BTC,2.19% (24h),,
2026-04-05 19:52:26,"$68,990.28",$1.38T,$22.65B,20.01M BTC,2.55% (24h),,
2026-04-05 21:31:47,"$68,900.26",$1.37T,$26.01B,20.01M BTC,2.65% (24h),,
2026-04-06 00:28:53,"$68,961.17",$1.38T,$28.62B,20.01M BTC,2.71% (24h),,
2026-04-06 02:16:29,"$69,231.72",$1.38T,$29.33B,20.01M BTC,3.87% (24h),,
2026-04-06 04:04:59,"$69,137.50",$1.38T,$29.68B,20.01M BTC,3.42% (24h),,
2026-04-06 05:22:41,"$70,154.29",$1.4T,$31.76B,20.01M BTC,4.77% (24h),,
2026-04-06 06:37:50,"$69,895.91",$1.39T,$33.99B,20.01M BTC,4.17% (24h),,
2026-04-06 07:31:32,"$69,604.17",$1.39T,$34.12B,20.01M BTC,3.9% (24h),,
2026-04-06 08:07:29,"$69,528.16",$1.39T,$34.78B,20.01M BTC,3.88% (24h),,
2026-04-06 09:43:23,"$69,345.67",$1.38T,$35.16B,20.01M BTC,3.79% (24h),,
2026-04-06 10:37:39,"$69,742.97",$1.39T,$36.54B,20.01M BTC,4.26% (24h),,
2026-04-06 11:29:34,"$69,682.69",$1.39T,$37.65B,20.01M BTC,3.34% (24h),,
2026-04-06 12:10:14,"$69,894.85",$1.39T,$37.04B,20.01M BTC,3.84% (24h),,
2026-04-06 13:04:59,"$69,560.75",$1.39T,$38.23B,20.01M BTC,3.5% (24h),,
2026-04-06 14:04:52,"$69,505.89",$1.39T,$39.73B,20.01M BTC,3.27% (24h),,
2026-04-06 15:03:42,"$69,817.83",$1.39T,$40.48B,20.01M BTC,3.63% (24h),,
2026-04-06 15:57:24,"$69,671.96",$1.39T,$40.98B,20.01M BTC,3.52% (24h),,
2026-04-06 16:33:28,"$69,955.76",$1.39T,$41.4B,20.01M BTC,3.69% (24h),,
2026-04-06 17:09:39,"$69,717.13",$1.39T,$41.44B,20.01M BTC,3.14% (24h),,
2026-04-06 17:50:58,"$69,562.03",$1.39T,$41.43B,20.01M BTC,3.02% (24h),,
2026-04-06 18:21:43,"$69,402.04",$1.38T,$41.05B,20.01M BTC,2.93% (24h),,
2026-04-06 19:03:23,"$68,918.87",$1.37T,$40.6B,20.01M BTC,0.86% (24h),,
2026-04-06 19:38:18,"$68,650.77",$1.37T,$40.08B,20.01M BTC,0.54% (24h),,
2026-04-06 20:04:54,"$68,924.34",$1.37T,$38.81B,20.01M BTC,0.54% (24h),,
2026-04-06 23:27:48,"$68,774.67",$1.37T,$36.66B,20.01M BTC,0.54% (24h),,
2026-04-07 01:25:19,"$68,756.29",$1.37T,$36.28B,20.01M BTC,0.58% (24h),,
2026-04-07 02:52:55,"$68,574.53",$1.37T,$35.74B,20.01M BTC,0.7% (24h),,
2026-04-07 04:03:21,"$68,742.09",$1.37T,$35.04B,20.01M BTC,0.57% (24h),,
2026-04-07 05:19:14,"$69,108.95",$1.38T,$34.19B,20.01M BTC,1.1% (24h),,
2026-04-07 06:19:13,"$68,913.16",$1.37T,$32.48B,20.01M BTC,1.25% (24h),,
2026-04-07 07:17:53,"$68,353.63",$1.36T,$33.22B,20.01M BTC,1.92% (24h),,
2026-04-07 08:05:45,"$68,386.12",$1.36T,$33.22B,20.01M BTC,1.71% (24h),,
2026-04-07 09:58:23,"$68,242.23",$1.36T,$33.75B,20.01M BTC,1.64% (24h),,
2026-04-07 11:05:14,"$67,840.16",$1.35T,$32.3B,20.01M BTC,2.56% (24h),,
2026-04-07 12:17:09,"$68,169.74",$1.36T,$33.78B,20.01M BTC,2.61% (24h),,
2026-04-07 13:18:22,"$68,263.49",$1.36T,$32.63B,20.01M BTC,1.55% (24h),,
2026-04-07 14:12:21,"$68,626.60",$1.37T,$33.09B,20.01M BTC,1.59% (24h),,
2026-04-07 15:34:36,"$68,492.80",$1.37T,$33.64B,20.01M BTC,1.93% (24h),,
2026-04-07 16:09:02,"$69,482.29",$1.39T,$34.51B,20.01M BTC,0.32% (24h),,
2026-04-07 17:02:46,"$69,367.29",$1.38T,$35.67B,20.01M BTC,0.63% (24h),,
2026-04-07 17:55:59,"$69,874.94",$1.39T,$37.63B,20.01M BTC,0.52% (24h),,
2026-04-07 18:31:46,"$70,443.99",$1.4T,$38.72B,20.01M BTC,1.58% (24h),,
2026-04-07 19:09:44,"$71,426.14",$1.42T,$41.09B,20.01M BTC,4.26% (24h),,
2026-04-07 19:53:55,"$72,175.15",$1.44T,$44.51B,20.01M BTC,4.82% (24h),,
2026-04-07 21:30:01,"$71,458.63",$1.43T,$45.95B,20.01M BTC,3.95% (24h),,
2026-04-08 00:18:41,"$71,520.88",$1.43T,$47.67B,20.01M BTC,4.19% (24h),,
2026-04-08 02:00:57,"$71,704.15",$1.43T,$48.28B,20.01M BTC,4.47% (24h),,
2026-04-08 03:26:18,"$71,874.45",$1.43T,$49.34B,20.01M BTC,4.71% (24h),,
2026-04-08 04:41:33,"$71,730.24",$1.43T,$50.42B,20.01M BTC,4.18% (24h),,
2026-04-08 05:50:32,"$71,651.51",$1.43T,$50.34B,20.01M BTC,3.58% (24h),,
2026-04-08 06:46:32,"$71,546.77",$1.43T,$50.05B,20.01M BTC,4.51% (24h),,
2026-04-08 07:41:59,"$71,520.04",$1.43T,$49.43B,20.01M BTC,4.56% (24h),,
2026-04-08 08:45:40,"$71,933.44",$1.43T,$50.1B,20.01M BTC,5.34% (24h),,
2026-04-08 10:21:07,"$71,456.49",$1.43T,$53B,20.01M BTC,5.21% (24h),N/A,N/A
